epoch,step,train_loss,val_loss
0,3649,0.9393725991249084,
0,3699,2.585087537765503,
0,3749,1.0470067262649536,
0,3799,0.5858177542686462,
0,3849,0.605522632598877,
0,3899,0.38940685987472534,
0,3949,0.4485691785812378,
0,3999,0.6333855390548706,
0,4049,0.5070774555206299,
0,4099,0.4728412628173828,
0,4149,2.0741562843322754,
0,4199,0.07766891270875931,
0,4249,1.4374809265136719,
0,4299,0.4279938042163849,
0,4349,0.4461321234703064,
0,4399,0.8023464679718018,
0,4449,0.49954819679260254,
0,4499,0.4729296565055847,
0,4549,0.10556986182928085,
0,4599,0.7364274859428406,
0,4649,0.12518900632858276,
0,4699,1.1350653171539307,
0,4749,0.1928674727678299,
0,4799,0.4819984436035156,
0,4849,1.0737385749816895,
0,4899,0.7266445159912109,
0,4949,0.06713571399450302,
0,4999,0.2665162682533264,
0,5049,1.3264235258102417,
0,5099,0.15545299649238586,
0,5149,0.5822150707244873,
0,5199,0.31151801347732544,
0,5249,0.9701786637306213,
0,5299,0.07878805696964264,
0,5349,0.09168672561645508,
0,5399,0.11112695932388306,
0,5449,0.11591251194477081,
0,5499,0.4053117036819458,
0,5549,0.5469435453414917,
0,5599,1.0075867176055908,
0,5649,2.2226037979125977,
0,5699,1.549939513206482,
0,5749,0.2453654706478119,
0,5799,0.7116035223007202,
0,5849,0.128251314163208,
0,5899,0.16804267466068268,
0,5949,0.12100644409656525,
0,5999,0.3260840177536011,
0,6049,0.158619686961174,
0,6099,1.6061166524887085,
0,6149,0.06662984937429428,
0,6199,0.34306350350379944,
0,6249,0.09782344102859497,
0,6299,1.5478863716125488,
0,6349,0.468464732170105,
0,6399,0.3739951252937317,
0,6449,0.27905261516571045,
0,6499,1.5776623487472534,
0,6549,2.3281471729278564,
0,6599,0.14181725680828094,
0,6649,1.765032410621643,
0,6699,0.5927947759628296,
0,6749,0.2035341113805771,
0,6799,0.1285681575536728,
0,6849,1.6801224946975708,
0,6899,1.854858160018921,
0,6949,0.6537486910820007,
0,6999,0.26991143822669983,
0,7049,0.7644227147102356,
0,7099,3.5470998287200928,
0,7149,0.15875089168548584,
0,7199,1.4516003131866455,
0,7249,0.5547040700912476,
0,7299,1.9684479236602783,
0,7349,1.4833059310913086,
0,7399,0.2748238146305084,
0,7449,0.44997066259384155,
0,7499,0.09186073392629623,
0,7549,0.07399145513772964,
0,7599,0.16027407348155975,
0,7649,0.09811840206384659,
0,7699,0.2717471420764923,
0,7749,0.11096139252185822,
0,7799,1.5139491558074951,
0,7849,0.7463495135307312,
0,7899,0.05473266541957855,
0,7949,0.29347503185272217,
0,7999,0.190114364027977,
0,8049,0.058179669082164764,
0,8099,1.16496741771698,
0,8149,0.9508657455444336,
0,8199,2.7283694744110107,
0,8249,0.25658294558525085,
0,8299,0.16893307864665985,
0,8349,0.4938271641731262,
0,8399,3.219377040863037,
0,8449,0.580386757850647,
0,8499,0.049633536487817764,
0,8549,0.6017089486122131,
0,8599,0.061222899705171585,
0,8649,1.4317834377288818,
0,8699,0.040134042501449585,
0,8749,0.06373146176338196,
0,8799,0.21193066239356995,
0,8849,0.23173661530017853,
0,8899,0.0432661697268486,
0,8949,0.4428631365299225,
0,8999,0.1888476312160492,
0,9049,0.3256932497024536,
0,9099,0.41311752796173096,
0,9149,1.65675687789917,
0,9199,1.244774580001831,
0,9249,0.2014126479625702,
0,9299,0.19601574540138245,
0,9349,0.5195299386978149,
0,9399,0.7580344676971436,
0,9449,1.1826307773590088,
0,9499,0.022872906178236008,
0,9549,0.14589674770832062,
0,9599,1.8267379999160767,
0,9649,0.07285761088132858,
0,9699,1.961256980895996,
0,9749,0.14123612642288208,
0,9799,0.7037724256515503,
0,9849,0.6947442889213562,
0,9899,0.40296822786331177,
0,9949,0.09654618054628372,
0,9999,0.09186574071645737,
0,10049,0.05720687657594681,
0,10099,1.051974892616272,
0,10149,2.7837445735931396,
0,10199,0.10284911841154099,
0,10249,1.3279759883880615,
0,10299,0.7129836678504944,
0,10349,0.2031986117362976,
0,10399,0.330954909324646,
0,10449,0.04609440267086029,
0,10499,0.12290195375680923,
0,10549,1.357527732849121,
0,10599,0.17884936928749084,
0,10649,2.4050567150115967,
0,10699,0.5086747407913208,
0,10749,0.1608385592699051,
0,10799,0.47832128405570984,
0,10849,0.16329018771648407,
0,10899,0.10936468839645386,
0,10949,0.16172891855239868,
0,10999,0.17912307381629944,
0,11049,0.45961982011795044,
0,11099,1.8377691507339478,
0,11149,0.4977148771286011,
0,11199,0.24935010075569153,
0,11249,0.050369132310152054,
0,11299,0.05873174965381622,
0,11349,0.4105960428714752,
0,11399,1.2741118669509888,
0,11449,0.0884331613779068,
0,11499,0.035448621958494186,
0,11549,0.10295860469341278,
0,11599,0.06925994157791138,
0,11649,0.049066077917814255,
0,11699,0.07870057225227356,
0,11749,0.31894615292549133,
0,11799,0.018419643864035606,
0,11849,0.20218464732170105,
0,11899,0.7653108239173889,
0,11949,1.0643970966339111,
0,11999,0.4511675238609314,
0,12049,0.43006065487861633,
0,12099,2.099236488342285,
0,12149,0.10029037296772003,
0,12199,0.12951062619686127,
0,12249,0.33585283160209656,
0,12299,0.23127716779708862,
0,12349,0.7172788977622986,
0,12399,0.04030649736523628,
0,12449,0.4077180027961731,
0,12499,0.0910026803612709,
0,12549,1.5739896297454834,
0,12599,0.1998109370470047,
0,12649,0.08086583018302917,
0,12699,1.4178417921066284,
0,12749,0.7086010575294495,
0,12799,0.10760348290205002,
0,12849,0.16713745892047882,
0,12899,0.0018818541429936886,
0,12949,1.1430349349975586,
0,12999,0.47100740671157837,
0,13049,0.08844341337680817,
0,13099,0.09858342260122299,
0,13149,0.4994103014469147,
0,13199,0.07995647192001343,
0,13249,0.16213607788085938,
0,13299,0.4183619022369385,
0,13349,0.25449615716934204,
0,13399,0.3999774158000946,
0,13449,0.05137667804956436,
0,13499,0.1317407488822937,
0,13549,0.29943734407424927,
0,13599,0.031402502208948135,
0,13649,0.42908215522766113,
0,13699,0.7510324716567993,
0,13749,0.4811539947986603,
0,13799,0.019357461482286453,
0,13849,0.015596204437315464,
0,13899,0.061617519706487656,
0,13949,0.07061050087213516,
0,13999,0.7330718636512756,
0,14049,0.0069481185637414455,
0,14099,0.022374335676431656,
0,14149,1.0217671394348145,
0,14199,0.04508937895298004,
0,14249,0.22271354496479034,
0,14299,1.0925642251968384,
0,14349,0.7468215227127075,
0,14399,0.0678061917424202,
0,14449,0.5676331520080566,
0,14499,0.06057760864496231,
0,14549,0.4679241180419922,
0,14599,0.8544161319732666,
0,14649,1.1795804500579834,
0,14699,1.3299106359481812,
0,14749,0.28866928815841675,
0,14799,0.7316613793373108,
0,14849,0.2994685471057892,
0,14899,0.03290687873959541,
0,14949,0.0867568701505661,
0,14999,0.23576469719409943,
0,15049,0.04501906782388687,
0,15099,2.2561163902282715,
0,15149,0.26993992924690247,
0,15199,0.27435919642448425,
0,15249,0.37471887469291687,
0,15299,0.03974597528576851,
0,15349,0.3965390622615814,
0,15399,0.8559767007827759,
0,15449,0.025993740186095238,
0,15499,0.05968655273318291,
0,15549,1.1824134588241577,
0,15599,2.3560385704040527,
0,15649,2.3336219787597656,
0,15699,0.030226124450564384,
0,15749,1.32826566696167,
0,15799,0.00900824274867773,
0,15849,0.016639500856399536,
0,15899,1.2586544752120972,
0,15949,0.1360471099615097,
0,15999,0.6402833461761475,
0,16049,0.1412229835987091,
0,16099,0.10786218196153641,
0,16149,0.0608242005109787,
0,16199,0.049780767410993576,
0,16249,0.3811621367931366,
0,16299,0.14142024517059326,
0,16349,1.0864708423614502,
0,16399,0.7191261649131775,
0,16449,0.019393006339669228,
0,16499,0.3154754638671875,
0,16549,0.5064336657524109,
0,16599,1.3143209218978882,
0,16649,0.04026756435632706,
0,16699,3.513470411300659,
0,16749,0.06479133665561676,
0,16799,0.017807722091674805,
0,16849,0.007922889664769173,
0,16899,0.2858949601650238,
0,16949,1.905776023864746,
0,16999,0.955053985118866,
0,17049,0.0478072389960289,
0,17099,0.03611757233738899,
0,17149,0.5658071637153625,
0,17199,1.4035815000534058,
0,17249,0.23477211594581604,
0,17299,0.46378105878829956,
0,17349,0.1096811592578888,
0,17399,0.013804439455270767,
0,17449,0.014818009920418262,
0,17499,0.05112944543361664,
0,17549,0.06396587193012238,
0,17599,0.01858593337237835,
0,17649,0.862297534942627,
0,17699,0.5763295888900757,
0,17749,0.02546023577451706,
0,17799,0.03619621321558952,
0,17849,0.1670268028974533,
0,17899,0.004458724521100521,
0,17949,1.4165061712265015,
0,17999,0.022327473387122154,
0,18049,0.72528475522995,
0,18099,0.3852430284023285,
0,18149,0.037409693002700806,
0,18199,0.2208208590745926,
0,18249,0.04604169353842735,
0,18299,0.006445689592510462,
0,18349,0.04788849130272865,
0,18399,0.43301087617874146,
0,18449,0.1820506602525711,
0,18499,0.4318520724773407,
0,18549,0.09929068386554718,
0,18599,0.05285799503326416,
0,18649,0.2439974546432495,
0,18699,1.350969910621643,
0,18749,1.1415055990219116,
0,18799,0.4306662380695343,
0,18849,0.01627715677022934,
0,18899,0.04076599329710007,
0,18949,0.06173598766326904,
0,18999,0.03404289484024048,
0,19049,0.0998292788863182,
0,19099,0.054650161415338516,
0,19149,0.05164807662367821,
0,19199,0.06783460080623627,
0,19249,0.3351265490055084,
0,19299,0.3608831465244293,
0,19349,0.23829780519008636,
0,19399,0.5653331875801086,
0,19449,0.020045556128025055,
0,19499,0.08892091363668442,
0,19549,0.21679216623306274,
0,19599,0.023836707696318626,
0,19649,0.9028110504150391,
0,19699,0.04838835820555687,
0,19749,0.10660058259963989,
0,19799,1.807781457901001,
0,19849,0.13885271549224854,
0,19899,0.22755171358585358,
0,19949,0.4755895733833313,
0,19999,0.05977313220500946,
0,20049,0.04004070535302162,
0,20099,0.07077966630458832,
0,20149,0.02154446765780449,
0,20199,0.05116172507405281,
0,20249,0.1962565779685974,
0,20299,0.6386361122131348,
0,20349,1.6686491966247559,
0,20399,0.011297186836600304,
0,20449,0.038286738097667694,
0,20499,2.1047146320343018,
0,20549,0.049790747463703156,
0,20599,0.026514075696468353,
0,20649,0.04965565726161003,
0,20699,1.8440401554107666,
0,20749,0.5070048570632935,
0,20799,0.11185089498758316,
0,20849,0.03902465105056763,
0,20899,0.004268464166671038,
0,20949,0.012264079414308071,
0,20999,0.05511845648288727,
0,21049,0.045014966279268265,
0,21099,0.1221238374710083,
0,21149,0.09793229401111603,
0,21199,0.09888355433940887,
0,21249,0.24209235608577728,
0,21299,1.723157286643982,
0,21349,2.6256864070892334,
0,21399,0.7877644300460815,
0,21449,0.38792097568511963,
0,21499,0.008885960094630718,
0,21549,0.07752683013677597,
0,21599,0.008704457432031631,
0,21649,0.1388777196407318,
0,21699,0.0339299738407135,
0,21749,0.015531182289123535,
0,21799,1.3239158391952515,
0,21849,0.08611680567264557,
0,21899,0.16676944494247437,
0,21949,0.14366115629673004,
0,21999,0.022960752248764038,
0,22049,0.00783595908433199,
0,22099,0.2832591235637665,
0,22149,0.055463165044784546,
0,22199,0.29573768377304077,
0,22249,0.7355693578720093,
0,22299,0.19975431263446808,
0,22349,0.22765444219112396,
0,22399,0.09705520421266556,
0,22449,0.05020079016685486,
0,22499,0.15031105279922485,
0,22549,0.07786059379577637,
0,22599,0.008770988322794437,
0,22649,0.35880258679389954,
0,22699,0.013212509453296661,
0,22749,0.011673122644424438,
0,22799,0.08828103542327881,
0,22849,0.9092375636100769,
0,22899,0.130813330411911,
0,22949,0.06890716403722763,
0,22999,0.27555572986602783,
0,23049,0.05723682418465614,
0,23099,2.214038133621216,
0,23149,0.06714028120040894,
0,23199,0.0019393223337829113,
0,23249,0.002289414405822754,
0,23299,0.19677957892417908,
0,23349,0.0626520961523056,
0,23399,0.12922783195972443,
0,23449,0.012137130834162235,
0,23499,0.6108531951904297,
0,23549,0.033810701221227646,
0,23599,0.034967679530382156,
0,23649,0.027478551492094994,
0,23699,0.11105719953775406,
0,23749,0.024496136233210564,
0,23799,0.00114994659088552,
0,23849,0.11508208513259888,
0,23899,0.1351771056652069,
0,23949,0.01762736216187477,
0,23999,0.02864600159227848,
0,24049,0.03358191251754761,
0,24099,0.1555784046649933,
0,24149,0.30073022842407227,
0,24199,0.44747185707092285,
0,24249,0.005677882116287947,
0,24299,0.021323474124073982,
0,24349,0.042935390025377274,
0,24399,0.03756676986813545,
0,24449,0.062337636947631836,
0,24499,0.005966234486550093,
0,24549,0.24395617842674255,
0,24599,0.13845142722129822,
0,24649,0.3764379620552063,
0,24699,2.8532698154449463,
0,24749,0.037381213158369064,
0,24799,0.029917841777205467,
0,24849,0.0015688742278143764,
0,24899,0.1067066639661789,
0,24949,0.01710496097803116,
0,24999,0.004555680323392153,
0,25049,0.019222989678382874,
0,25099,0.005000109784305096,
0,25149,0.009136062115430832,
0,25199,0.06611993908882141,
0,25249,0.016336383298039436,
0,25299,0.7514430284500122,
0,25349,0.05251431092619896,
0,25399,0.015466625802218914,
0,25449,0.3886842727661133,
0,25499,0.028098493814468384,
0,25549,0.15383854508399963,
0,25599,0.03532055392861366,
0,25649,0.004448280669748783,
0,25699,0.001348063233308494,
0,25749,0.41067132353782654,
0,25799,0.20567989349365234,
0,25849,0.2594749331474304,
0,25899,0.11196856945753098,
0,25949,0.6632976531982422,
0,25999,0.004007167648524046,
0,26049,0.18112759292125702,
0,26099,0.003649837803095579,
0,26149,0.037930089980363846,
0,26199,0.143380269408226,
0,26249,0.07748204469680786,
0,26299,0.15882880985736847,
0,26349,0.3655956983566284,
0,26399,0.01979115419089794,
0,26449,0.014591294340789318,
0,26499,0.0014548442559316754,
0,26549,0.13058237731456757,
0,26599,0.019549548625946045,
0,26649,0.029158243909478188,
0,26699,0.041676007211208344,
0,26749,0.15870970487594604,
0,26799,0.18595078587532043,
0,26849,0.03401178494095802,
0,26899,0.5523451566696167,
0,26949,0.3817967474460602,
0,26999,0.012807141989469528,
0,27049,0.10825209319591522,
0,27099,0.09439338743686676,
0,27149,2.435206890106201,
0,27199,0.2684746980667114,
0,27249,0.08463665843009949,
0,27299,0.21404072642326355,
0,27349,0.03761855140328407,
0,27399,0.09118910878896713,
0,27449,3.1290154457092285,
0,27499,0.1871602088212967,
0,27549,0.022535542026162148,
0,27599,0.11264459788799286,
0,27649,0.009962714277207851,
0,27699,0.624208927154541,
0,27749,0.015221154317259789,
0,27799,0.01800197921693325,
0,27849,0.0030358200892806053,
0,27899,4.397838115692139,
0,27949,0.0749010518193245,
0,27999,0.20562797784805298,
0,28049,0.04906153678894043,
0,28099,0.0029616563115268946,
0,28149,0.15483318269252777,
0,28199,0.030217912048101425,
0,28249,0.07608174532651901,
0,28299,0.9821857213973999,
0,28349,0.008498810231685638,
0,28399,0.21950066089630127,
0,28449,0.027691349387168884,
0,28499,0.01357443630695343,
0,28549,0.11393104493618011,
0,28599,0.03677113726735115,
0,28649,1.144019603729248,
0,28699,0.262104868888855,
0,28749,0.0747326985001564,
0,28799,0.7260138988494873,
0,28849,0.8142682909965515,
0,28899,0.04245289787650108,
0,28949,0.3949175179004669,
0,28999,0.24835892021656036,
0,29049,0.24397990107536316,
0,29099,0.1011613979935646,
0,29149,0.001090289675630629,
0,29199,0.00012981049076188356,
0,29249,0.0932270735502243,
0,29299,0.01046632882207632,
0,29349,3.936304807662964,
0,29399,0.04950489103794098,
0,29449,0.0018958942964673042,
0,29499,0.02749745547771454,
0,29549,0.41716867685317993,
0,29599,0.04553472623229027,
0,29649,0.01367227640002966,
0,29699,0.011726614087820053,
0,29749,0.08055231720209122,
0,29799,0.043870244175195694,
0,29849,0.021616099402308464,
0,29899,0.23719339072704315,
0,29949,0.018323319032788277,
0,29999,0.019685612991452217,
0,30049,0.015835365280508995,
0,30099,0.24028149247169495,
0,30149,0.09008932113647461,
0,30199,0.036587271839380264,
0,30249,2.1266520023345947,
0,30299,0.0876525342464447,
0,30349,2.595024824142456,
0,30399,0.1402922123670578,
0,30449,0.4154174029827118,
0,30499,0.004579413682222366,
0,30549,0.28943338990211487,
0,30599,1.4554941654205322,
0,30649,0.004065345041453838,
0,30699,0.035622112452983856,
0,30749,0.5606368780136108,
0,30799,0.0045763286761939526,
0,30849,0.002642831765115261,
0,30899,0.006088400725275278,
0,30949,0.013460591435432434,
0,30999,0.011459952220320702,
0,31049,0.004361521918326616,
0,31099,0.005534800700843334,
0,31149,0.001863292302004993,
0,31199,0.15785351395606995,
0,31249,1.4114799499511719,
0,31299,1.5669833421707153,
0,31349,0.07151640951633453,
0,31399,0.019867120310664177,
0,31449,0.10361463576555252,
0,31499,0.0007032066932879388,
0,31549,0.01388415228575468,
0,31599,0.05273383483290672,
0,31649,0.12028034031391144,
0,31699,0.018777702003717422,
0,31749,0.00022015532886143774,
0,31799,0.041755471378564835,
0,31849,0.06367295980453491,
0,31899,0.01276630163192749,
0,31949,0.5175771713256836,
0,31999,0.48361480236053467,
0,32049,1.0587396621704102,
0,32099,0.16456642746925354,
0,32149,0.0764884352684021,
0,32199,1.3856067657470703,
0,32249,0.001570302527397871,
0,32299,0.05765968933701515,
0,32349,0.01709488220512867,
0,32399,0.25834551453590393,
0,32449,0.16454601287841797,
0,32499,0.00033885458833537996,
0,32549,0.0006729483720846474,
0,32599,1.3729195594787598,
0,32649,0.014773963019251823,
0,32699,0.050448138266801834,
0,32749,0.8358991146087646,
0,32799,0.07481488585472107,
0,32849,0.0024871863424777985,
0,32899,2.276838779449463,
0,32949,0.04045705124735832,
0,32999,0.005063922610133886,
0,33049,0.03724730759859085,
0,33099,0.001490435330197215,
0,33149,0.12956038117408752,
0,33199,0.00012563870404846966,
0,33249,0.8319067358970642,
0,33299,0.022093242034316063,
0,33349,0.8153286576271057,
0,33399,0.012792429886758327,
0,33449,0.004775665700435638,
0,33499,0.43362635374069214,
0,33549,0.04730162024497986,
0,33599,0.0063185920007526875,
0,33649,0.003973803482949734,
0,33699,0.021664978936314583,
0,33749,0.002514179330319166,
0,33799,1.0835545063018799,
0,33849,0.00011729506513802335,
0,33899,0.05096372216939926,
0,33949,0.042213503271341324,
0,33999,0.06672251969575882,
0,34049,0.0012237686896696687,
0,34099,0.2956957221031189,
0,34149,0.4569891393184662,
0,34199,0.7142138481140137,
0,34249,0.03216686472296715,
0,34299,0.09138365834951401,
0,34349,0.13499735295772552,
0,34399,0.030064765363931656,
0,34449,0.28523632884025574,
0,34499,0.021363966166973114,
0,34549,0.24030886590480804,
0,34599,0.020133184269070625,
0,34649,0.004630556795746088,
0,34699,0.0989627093076706,
0,34749,0.06365673989057541,
0,34799,0.02984229102730751,
0,34849,3.1250078678131104,
0,34899,0.004604807589203119,
0,34949,2.92313551902771,
0,34999,0.018960660323500633,
0,35049,0.4712675213813782,
0,35099,0.11029372364282608,
0,35149,0.037352390587329865,
0,35199,0.013400017283856869,
0,35249,1.172895908355713,
0,35299,0.1081341952085495,
0,35349,0.1206323653459549,
0,35399,1.75143563747406,
0,35449,1.9331703186035156,
0,35499,0.17928819358348846,
0,35549,1.228785514831543,
0,35599,0.001739894854836166,
0,35649,0.1148240715265274,
0,35699,0.005021934863179922,
0,35749,1.5646153688430786,
0,35799,0.17862893640995026,
0,35849,0.7175184488296509,
0,35899,0.0020987405441701412,
0,35949,0.03812885656952858,
0,35999,0.06680972129106522,
0,36049,0.013622534461319447,
0,36099,0.17758524417877197,
0,36149,0.0008733034483157098,
0,36199,0.42713624238967896,
0,36249,0.0006357794045470655,
0,36299,0.07288476824760437,
0,36349,2.120034694671631,
0,36399,0.16417592763900757,
0,36449,0.040202297270298004,
0,36499,0.05402060225605965,
0,36549,2.1338014602661133,
0,36599,0.016637858003377914,
0,36649,0.25855401158332825,
0,36699,0.011699161492288113,
0,36749,0.016800811514258385,
0,36799,0.7596607208251953,
0,36849,0.3714161813259125,
0,36899,0.030888058245182037,
0,36949,0.005858275108039379,
0,36999,0.010522952303290367,
0,37049,0.01745693013072014,
0,37099,0.04397566244006157,
0,37149,0.0061692046001553535,
0,37199,0.013276741839945316,
0,37249,0.8161142468452454,
0,37299,0.013581610284745693,
0,37349,0.033795375376939774,
0,37399,0.011541030369699001,
0,37449,0.014041678048670292,
0,37499,0.08148080110549927,
0,37549,0.02892305888235569,
0,37599,0.04297890141606331,
0,37649,0.019735990092158318,
0,37699,0.005830779671669006,
0,37749,0.0068663121201097965,
0,37799,3.564605712890625,
0,37849,0.18207281827926636,
0,37899,1.992701530456543,
0,37949,0.061508793383836746,
0,37999,0.07215413451194763,
0,38049,0.0008783058729022741,
0,38099,0.10832440853118896,
0,38149,0.018258826807141304,
0,38199,0.013388490304350853,
0,38249,0.014164742082357407,
0,38299,0.3599933087825775,
0,38349,0.7847602963447571,
0,38399,0.2916516661643982,
0,38449,0.0005698964232578874,
0,38499,0.005615056958049536,
0,38549,0.003931413404643536,
0,38599,0.03828582167625427,
0,38649,0.017150428146123886,
0,38699,0.0022475477308034897,
0,38749,0.055272553116083145,
0,38799,1.6466038227081299,
0,38849,0.03916599974036217,
0,38899,0.16252362728118896,
0,38949,0.15201035141944885,
0,38999,1.37565279006958,
0,39049,0.028674613684415817,
0,39099,0.002571611199527979,
0,39149,0.06823686510324478,
0,39199,3.575965404510498,
0,39249,0.042205389589071274,
0,39299,0.417223185300827,
0,39349,0.35595065355300903,
0,39399,0.036517392843961716,
0,39449,0.08346328884363174,
0,39499,0.6313247084617615,
0,39549,1.4083900451660156,
0,39599,0.07471853494644165,
0,39649,0.016131242737174034,
0,39699,0.1747436374425888,
0,39749,0.33189666271209717,
0,39799,0.004089446272701025,
0,39849,0.12297774851322174,
0,39899,0.044480226933956146,
0,39949,0.041918158531188965,
0,39999,0.0029337245505303144,
0,40049,0.001495434669777751,
0,40099,0.0007619338575750589,
0,40149,0.12168104201555252,
0,40199,0.014703718945384026,
0,40249,0.011530188843607903,
0,40299,0.054582323879003525,
0,40349,0.022542884573340416,
0,40399,0.11106082051992416,
0,40449,4.141518592834473,
0,40499,0.1309802532196045,
0,40549,0.017116796225309372,
0,40599,0.0030202509369701147,
0,40649,0.05890248715877533,
0,40699,0.16198168694972992,
0,40749,0.20171581208705902,
0,40799,0.11944422870874405,
0,40849,0.0811631977558136,
0,40899,0.14048945903778076,
0,40949,1.8102761507034302,
0,40999,0.014738019555807114,
0,41049,0.026356296613812447,
0,41099,0.012942949309945107,
0,41149,0.054544847458601,
0,41199,0.05072839930653572,
0,41249,1.2526748180389404,
0,41299,0.0015441172290593386,
0,41349,0.011742519214749336,
0,41399,0.0008889061282388866,
0,41449,0.01840232126414776,
0,41499,0.008631658740341663,
0,41549,2.9807300567626953,
0,41599,0.0023467401042580605,
0,41649,0.02001459151506424,
0,41699,0.057754997164011,
0,41749,0.06992967426776886,
0,41799,0.026644203811883926,
0,41849,0.03702159970998764,
0,41899,0.005624066106975079,
0,41949,7.765004634857178,
0,41999,0.002885347232222557,
0,42049,0.004528030753135681,
0,42099,0.012182824313640594,
0,42149,0.04356294870376587,
0,42199,0.0016424274072051048,
0,42249,0.14013876020908356,
0,42299,0.8810093998908997,
0,42349,2.393264055252075,
0,42399,0.3938015401363373,
0,42449,0.07004649192094803,
0,42499,0.017193784937262535,
0,42549,0.1612381786108017,
0,42599,2.393850326538086,
0,42649,0.47078371047973633,
0,42699,0.017236318439245224,
0,42749,0.2025894969701767,
0,42799,0.022287020459771156,
0,42849,0.011294829659163952,
0,42899,0.025221621617674828,
0,42949,1.0487537384033203,
0,42999,0.04014984890818596,
0,43049,0.1135331317782402,
0,43099,0.10330409556627274,
0,43149,0.1633116453886032,
0,43199,0.015958091244101524,
0,43249,0.465117484331131,
0,43299,0.008650095202028751,
0,43349,0.0024361712858080864,
0,43399,0.005102943629026413,
0,43449,0.008744518272578716,
0,43499,0.00130282377358526,
0,43549,0.004948748741298914,
0,43599,0.16318660974502563,
0,43649,0.073900006711483,
0,43699,0.16765090823173523,
0,43749,0.02500341646373272,
0,43799,0.14943839609622955,
0,43849,0.009976995177567005,
0,43899,4.09133243560791,
0,43949,0.009064002893865108,
0,43999,0.022777825593948364,
0,44049,0.009075225330889225,
0,44099,0.17615310847759247,
0,44149,0.13947059214115143,
0,44199,0.275883287191391,
0,44249,0.025224760174751282,
0,44299,0.0545249804854393,
0,44349,0.004289830103516579,
0,44399,1.0799232721328735,
0,44449,0.03148440644145012,
0,44499,0.014075648039579391,
0,44549,0.29990050196647644,
0,44599,0.019371842965483665,
0,44649,0.03644866123795509,
0,44699,0.808199942111969,
0,44749,0.00429659616202116,
0,44799,0.38881930708885193,
0,44849,0.6808499693870544,
0,44899,0.008788949809968472,
0,44949,0.013459297828376293,
0,44999,0.12878932058811188,
0,45049,0.018270296975970268,
0,45099,0.010277798399329185,
0,45149,0.022522954270243645,
0,45199,0.07861043512821198,
0,45249,0.01188707072287798,
0,45299,0.050668567419052124,
0,45349,0.0007370378007180989,
0,45399,0.0655239075422287,
0,45449,0.8128130435943604,
0,45499,0.002144182100892067,
0,45549,1.725494384765625,
0,45599,0.049077995121479034,
0,45649,0.019073763862252235,
0,45699,0.13270685076713562,
0,45749,0.007873807102441788,
0,45799,0.02320142090320587,
0,45849,1.1831440925598145,
0,45899,0.045943327248096466,
0,45949,0.004785987548530102,
0,45999,0.011764433234930038,
0,46049,0.10877999663352966,
0,46099,0.0016928878612816334,
0,46149,0.12977859377861023,
0,46199,0.024981092661619186,
0,46249,0.21334514021873474,
0,46299,0.32352954149246216,
0,46349,0.19376768171787262,
0,46399,0.07656396925449371,
0,46449,1.444037675857544,
0,46499,0.056692250072956085,
0,46549,0.09658059477806091,
0,46599,0.051108263432979584,
0,46649,0.0005684667266905308,
0,46699,0.02005525305867195,
